StockCode,Description,TotalRevenue,UnitsSold,OrderCount,UniqueCustomers,AvgPrice
20718,RED RETROSPOT SHOPPER BAG,2362.62,1654,132,81,1.428428053204353
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2360.7799999999997,2855,176,141,0.826893169877408
22281,EASTER TREE YELLOW BIRDS,2356.42,380,86,50,6.201105263157895
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,2354.94,938,123,100,2.510597014925373
21437,24 HANGING EASTER EGGS FLORAL TUB,2350.92,677,109,88,3.472555391432792
46000M,POLYESTER FILLER PAD 45x45cm,2349.8,1516,220,134,1.55
22426,ENAMEL WASH BOWL CREAM,2340.03,605,170,95,3.867818181818182
22791,T-LIGHT GLASS FLUTED ANTIQUE,2337.83,1891,113,77,1.236292966684294
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2336.1,2749,36,29,0.8497999272462713
22475,SKULL DESIGN TV DINNER TRAY,2334.81,465,125,78,5.021096774193548
ADJUST,Adjustment by john on 26/01/2010 16,2334.43,20,20,15,116.72149999999999
22653,BUTTON BOX ,2334.24,1200,143,105,1.9451999999999998
21812,GARLAND WITH HEARTS AND BELLS,2330.7000000000003,440,112,75,5.297045454545455
22314,OFFICE MUG WARMER CHOC+BLUE,2326.76,592,132,60,3.9303378378378384
22222,CAKE PLATE LOVEBIRD WHITE,2325.19,441,186,119,5.272539682539683
22736,RIBBON REEL MAKING SNOWMEN ,2321.38,1336,205,137,1.7375598802395211
85132C,CHARLIE AND LOLA FIGURES TINS,2318.87,549,98,60,4.223806921675774
22744,MAKE YOUR OWN MONSOON CARD KIT,2307.9,690,142,104,3.3447826086956525
22445,PENCIL CASE LIFE IS BEAUTIFUL,2303.4600000000005,742,148,92,3.104393530997305
84279B,CHERRY BLOSSOM DECORATIVE FLASK,2302.2200000000003,616,146,103,3.73737012987013
21482,MUSHROOM BLUE HOT WATER BOTTLE,2296.76,740,184,104,3.10372972972973
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2288.97,1481,89,64,1.545557056043214
22494,EMERGENCY FIRST AID TIN ,2283.71,1771,237,147,1.289503105590062
85049D,BRIGHT BLUES RIBBONS ,2280.47,1825,298,219,1.2495726027397258
20665,RED SPOTTY PURSE ,2278.17,736,156,100,3.0953396739130437
85049C,ROMANTIC PINKS RIBBONS ,2278.11,1803,284,193,1.2635108153078203
21467,CHERRY CROCHET FOOD COVER,2274.36,765,154,105,2.9730196078431375
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,2270.73,547,72,55,4.151243144424131
22461,SAVOY ART DECO CLOCK,2268.95,177,98,58,12.818926553672314
21055,TOOL BOX SOFT TOY ,2267.67,226,125,78,10.033938053097346
22672,FRENCH BATHROOM SIGN BLUE METAL,2263.08,1393,157,131,1.6246087580760946
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2252.07,601,158,106,3.7472046589018304
84469,ROSE DES PADDED FLOOR CUSHION,2249.41,664,44,35,3.387665662650602
21179,NO JUNK MAIL METAL SIGN,2245.44,2372,245,145,0.9466441821247892
37340,MULTICOLOUR SPRING FLOWER MUG,2231.2200000000003,11130,75,25,0.20046900269541781
22482,BLUE TEA TOWEL CLASSIC DESIGN,2231.07,1887,171,132,1.1823370429252784
22564,ALPHABET STENCIL CRAFT,2230.38,1926,167,116,1.15803738317757
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,2216.66,1360,87,56,1.6298970588235293
21681,GIANT MEDINA STAMPED METAL BOWL ,2214.91,231,77,61,9.588354978354978
21830,ASSORTED CREEPY CRAWLIES,2213.39,5354,171,112,0.41340866641763163
21703,BAG 125g SWIRLY MARBLES,2212.58,5405,275,165,0.40935800185013876
22349,DOG BOWL CHASING BALL DESIGN,2212.22,465,102,78,4.7574623655913975
22573,STAR WOODEN CHRISTMAS DECORATION,2204.08,2438,208,127,0.9040525020508613
22398,MAGNETS PACK OF 4 SWALLOWS,2202.14,1744,192,141,1.2626949541284402
21902,"KEY FOB , FRONT  DOOR ",2199.32,3478,272,176,0.6323519263944797
21973,SET OF 36 MUSHROOM PAPER DOILIES,2198.18,1517,181,99,1.4490309822017138
22894,TABLECLOTH RED APPLES DESIGN ,2192.9,263,73,56,8.338022813688212
21826,EIGHT PIECE DINOSAUR SET,2188.06,1700,214,128,1.2870941176470587
85049F,BABY BOOM RIBBONS ,2185.41,1755,231,163,1.2452478632478632
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2182.19,750,148,93,2.9095866666666668
22952,72 CAKE CASES VINTAGE CHRISTMAS,2178.14,4346,101,93,0.5011826967326277
22798,ANTIQUE GLASS DRESSING TABLE POT,2176.1600000000003,688,112,73,3.163023255813954
22839,3 TIER CAKE TIN GREEN AND CREAM,2170.67,137,70,48,15.844306569343066
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2169.84,1835,136,59,1.182474114441417
22480,RED TEA TOWEL CLASSIC DESIGN,2169.62,1786,203,162,1.2147928331466964
22292,"SPRING DEC , HANGING CHICK  YELLOW",2164.88,1640,109,80,1.320048780487805
22227,"DECORATION, HANGING HEART+MIRROR ",2161.0,2983,287,113,0.7244384847468991
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,2158.7000000000003,982,119,69,2.19826883910387
22070,SMALL RED RETROSPOT MUG IN BOX ,2157.3,576,124,104,3.7453125000000003
22518,CHILDS GARDEN BRUSH BLUE,2156.21,1049,192,107,2.055490943755958
21245,GREEN  SPOTTY PLATE ,2155.17,1308,146,89,1.6476834862385321
22525,CHILDRENS GARDEN GLOVES PINK,2154.69,1482,265,158,1.4539068825910932
21246,RED SPOTTY BIG BOWL,2150.8500000000004,423,101,68,5.084751773049646
22639,SET OF 4 NAPKIN CHARMS HEARTS,2147.08,868,135,112,2.473594470046083
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,2143.86,750,148,101,2.85848
21096,SET/6 FRUIT SALAD  PAPER PLATES,2130.62,14660,38,30,0.14533560709413368
84670,JAPANESE CROCHETED ANIMAL,2128.72,5196,182,114,0.4096843725943033
22548,HEADS AND TAILS SPORTING FUN,2126.66,1604,237,182,1.3258478802992517
21808,"CHRISTMAS GARLAND STARS,TREES",2126.45,834,98,52,2.5497002398081534
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,2126.4,1024,154,104,2.0765625
85216,ASSORTED CAKES FRIDGE MAGNETS,2126.27,2806,180,111,0.7577583749109051
22356,CHARLOTTE BAG PINK POLKADOT,2125.45,1714,183,96,1.2400525087514584
21329,DINOSAURS  WRITING SET ,2121.96,1178,283,167,1.8013242784380306
21192,WHITE BELL HONEYCOMB PAPER ,2117.3,1143,145,76,1.8524059492563432
21211,SET OF 72 SKULL PAPER  DOILIES,2115.87,1536,137,97,1.37751953125
21709,FOLDING UMBRELLA  CHOC/WHITE  SPOT,2115.77,533,49,35,3.969549718574109
84944,SET OF 6 KASHMIR FOLKART BAUBLES,2114.37,444,118,74,4.762094594594594
22519,CHILDS GARDEN BRUSH PINK,2112.48,1032,177,101,2.0469767441860465
85099b,JUMBO BAG RED RETROSPOT,2111.64,419,25,0,5.039713603818615
22544,MINI JIGSAW SPACEBOY,2110.38,5023,180,119,0.42014334063308784
84676,BATH DUCK WATERING CAN,2102.46,848,110,76,2.479316037735849
40018F,CHERRY DESIGN PAPERLANTERNS,2100.33,1092,117,69,1.9233791208791209
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,2093.89,4728,221,153,0.44287013536379016
21034,REX CASH+CARRY JUMBO SHOPPER,2091.9,2202,1074,525,0.9500000000000001
21845,DAIRY MAID STRIPE MUG,2091.21,633,78,48,3.303649289099526
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2085.93,521,147,83,4.0037044145873315
84754,S/15 SILVER GLASS BAUBLES IN BAG,2082.93,1653,171,113,1.2600907441016334
84854,GIRLY PINK TOOL SET,2079.4700000000003,381,110,42,5.457926509186352
20983,12 PENCILS TALL TUBE RED SPOTTY,2074.06,2358,258,156,0.8795843935538592
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2072.9900000000002,434,74,53,4.776474654377881
90062,CARNIVAL BRACELET,2071.64,163,86,29,12.709447852760736
21507,"ELEPHANT, BIRTHDAY CARD, ",2070.12,4990,326,169,0.41485370741482963
22132,RED LOVE HEART SHAPE CUP,2069.08,2319,241,117,0.8922294092281156
21651,HANGING GLASS ETCHED TEALIGHT,2067.91,1272,118,77,1.6257154088050314
22191,EAU DE NIL DINER WALL CLOCK,2067.2,248,119,91,8.33548387096774
22572,ROCKING HORSE GREEN CHRISTMAS ,2066.7999999999997,2288,203,124,0.9033216783216782
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2061.09,4246,191,110,0.4854192180876119
22781,GUMBALL MAGAZINE RACK,2060.76,268,86,66,7.6894029850746275
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2059.71,5064,360,175,0.40673578199052135
21077,SET/20 WOODLAND PAPER NAPKINS ,2058.1,2790,192,111,0.7376702508960573
21628,TRIANGULAR POUFFE VINTAGE ,2053.5299999999997,103,55,17,19.937184466019414
84691,PACK 20 DOLLY PEGS,2051.0,2505,231,124,0.8187624750499002
22788,BROCANTE COAT RACK,2047.45,266,31,26,7.69718045112782
21042,RED RETROSPOT APRON ,2047.1000000000001,372,76,59,5.502956989247312
21811,CHRISTMAS HANGING HEART WITH BELL,2041.1399999999999,1596,153,104,1.2789097744360902
21354,TOAST ITS - BEST MUM,2040.6100000000001,1733,130,81,1.1775014425851127
85123a,WHITE HANGING HEART T-LIGHT HOLDER,2039.9099999999999,305,34,0,6.688229508196721
22333,RETROSPOT PARTY BAG + STICKER SET,2039.5499999999997,1291,105,80,1.5798218435321454
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2039.29,1179,237,132,1.7296776929601356
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,2025.7700000000002,698,113,76,2.902249283667622
22325,MOBILE VINTAGE HEARTS ,2022.33,453,134,86,4.464304635761589
22095,LADS ONLY TISSUE BOX,2022.21,1725,160,73,1.172295652173913
15044C,PURPLE PAPER PARASOL,2019.0400000000002,657,145,70,3.0731202435312026
22191,IVORY DINER WALL CLOCK,2016.2,242,97,85,8.331404958677686
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2013.73,1559,148,74,1.2916805644644003
22217,T-LIGHT HOLDER HANGING LACE,2008.59,1551,134,97,1.2950290135396518
84912B,GREEN ROSE WASHBAG,2008.55,822,107,33,2.4434914841849147
79323G,GOLD  CHERRY LIGHTS,2007.88,314,61,37,6.3945222929936305
47591C,BLUE FAIRY CAKE CHILD'S APRON,2004.6299999999999,1047,155,108,1.9146418338108881
21154,RED RETROSPOT OVEN GLOVE ,2001.34,1546,140,85,1.2945278137128071
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,1999.64,1726,102,69,1.158539976825029
21993,FLORAL FOLK STATIONERY SET,1994.3500000000001,961,167,71,2.07528616024974
22854,CREAM SWEETHEART EGG HOLDER,1992.47,406,89,64,4.90756157635468
20703,BLUE PADDED SOFT MOBILE,1989.22,470,168,122,4.232382978723404
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1988.27,564,141,57,3.5253014184397164
21171,BATHROOM METAL SIGN ,1985.8899999999999,1420,189,113,1.398514084507042
21465,PINK FLOWER CROCHET FOOD COVER,1985.3400000000001,558,110,78,3.557956989247312
21327,SKULLS WRITING SET ,1984.56,1098,258,146,1.8074316939890709
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,1981.8500000000001,2869,164,96,0.6907807598466366
22495,SET OF 2 ROUND TINS CAMEMBERT ,1980.7200000000003,672,143,116,2.9475000000000002
22047,EMPIRE GIFT WRAP,1977.5,4875,155,137,0.40564102564102567
22451,SILK PURSE RUSSIAN DOLL RED,1975.27,605,88,59,3.2649090909090908
21948,SET OF 6 CAKE CHOPSTICKS,1971.96,1668,123,45,1.1822302158273381
84813,SET OF 4 DIAMOND NAPKIN RINGS,1970.71,260,63,39,7.579653846153846
20871,OPULENT VELVET SET/3 CANDLES,1969.63,1271,126,72,1.5496695515342251
22409,MONEY BOX BISCUITS DESIGN,1965.76,1436,107,73,1.3689136490250697
22244,3 HOOK HANGER MAGIC GARDEN,1965.4099999999999,1083,73,41,1.8147830101569713
22451,SILK PURSE BABUSHKA RED,1964.3700000000001,567,119,72,3.4644973544973547
20674,GREEN SPOTTY BOWL,1963.44,1564,214,119,1.2553964194373401
22959,WRAP CHRISTMAS VILLAGE,1962.5,4825,142,137,0.4067357512953368
22757,LARGE RED BABUSHKA NOTEBOOK ,1948.8400000000001,1622,158,94,1.2015043156596794
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1944.2200000000003,636,154,94,3.0569496855345917
82578,KITCHEN METAL SIGN,1937.0400000000002,3577,410,228,0.5415264187866928
21682,LARGE MEDINA STAMPED METAL BOWL ,1935.63,397,100,80,4.875642317380353
21538,DAIRY MAID  PUDDING BOWL,1924.51,1308,51,40,1.4713379204892967
22604,SET OF 4 NAPKIN CHARMS CUTLERY,1917.96,766,124,100,2.503864229765013
21741,COSY SLIPPER SHOES LARGE GREEN,1913.9,586,155,89,3.2660409556313996
22780,LIGHT GARLAND BUTTERFILES PINK,1910.54,502,52,41,3.8058565737051793
21122,SET/10 PINK POLKADOT PARTY CANDLES,1909.3600000000001,1610,87,78,1.185937888198758
84519A,TOMATO CHARLIE+LOLA COASTER SET,1906.5100000000002,695,117,61,2.743179856115108
85162B,BLACK RETRODISC LAMPSHADE,1905.15,977,13,5,1.9500000000000002
22536,MAGIC DRAWING SLATE PURDEY,1901.24,4762,209,152,0.39925241495170094
21820,GLITTER HEART GARLAND WITH BELLS ,1899.28,499,99,74,3.8061723446893785
21821,GLITTER STAR GARLAND WITH BELLS ,1898.01,472,100,59,4.021207627118644
21155,RED RETROSPOT PEG BAG,1896.22,909,132,75,2.086050605060506
21659,GLASS CAKE STAND,1891.7,120,66,45,15.764166666666666
21683,MEDIUM MEDINA STAMPED METAL BOWL ,1888.4300000000003,652,98,70,2.896365030674847
21540,DAIRY MAID BUTTER DISH,1885.33,1209,39,31,1.5594127377998346
22741,FUNKY DIVA PEN,1884.83,2174,65,39,0.8669871205151793
21688,SILVER PLATE CANDLE BOWL SMALL,1874.1800000000003,607,92,69,3.0876112026359146
22129,PARTY CONES CANDY TREE DECORATION,1873.8,2064,75,68,0.9078488372093023
21692,SILVER LATTICE VANILLA CANDLE POT,1872.87,493,107,78,3.7989249492900607
21085,SET/6 WOODLAND PAPER CUPS,1872.68,13731,66,42,0.13638336610589177
21687,SILVER PLATE CANDLE BOWL LARGE,1871.23,477,101,55,3.9229140461215932
21091,SET/6 WOODLAND PAPER PLATES,1868.7,13700,47,31,0.1364014598540146
22076,6 RIBBONS EMPIRE  ,1867.95,1117,160,120,1.6722918531781559
22242,5 HOOK HANGER MAGIC TOADSTOOL,1867.1100000000001,1190,83,64,1.5690000000000002
21537,RED RETROSPOT PUDDING BOWL,1865.37,423,126,94,4.409858156028369
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1860.26,337,150,106,5.520059347181009
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1860.23,2138,264,168,0.8700795135640785
22779,WOODEN OWLS LIGHT GARLAND ,1859.79,483,52,45,3.850496894409938
22021,BLUE FELT EASTER EGG BASKET,1859.46,1072,163,121,1.7345708955223882
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1859.37,2454,185,149,0.7576894865525672
84856S,SMALL TAHITI BEACH BAG,1858.61,463,32,25,4.014276457883369
22524,CHILDRENS GARDEN GLOVES BLUE,1853.0,1298,217,147,1.4275808936825887
21408,SPOTTY PINK DUCK DOORSTOP,1851.48,430,129,69,4.305767441860465
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1851.28,2023,230,161,0.9151161641127039
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1848.17,463,148,92,3.9917278617710585
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,1845.2,323,33,22,5.712693498452013
21657,MILK BOTTLE WITH GLASS STOPPER ,1841.75,240,106,71,7.673958333333333
85162C,WHITE RETRODISC LAMPSHADE,1841.7,904,46,11,2.037278761061947
21012,ANTIQUE ALL GLASS CANDLESTICK,1836.6499999999999,1193,111,54,1.5395222129086337
21352,EUCALYPTUS & PINECONE  WREATH,1829.45,539,93,49,3.3941558441558444
85164B,BLACK BAROQUE CUCKOO CLOCK,1825.1799999999998,140,65,27,13.036999999999999
84327A,PINK JUMPER LARRY THE LAMB,1820.27,959,123,78,1.898091762252346
21204,DAISIES  HONEYCOMB GARLAND ,1817.91,1110,121,73,1.6377567567567568
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,1817.01,7095,138,94,0.2560972515856237
21421,PORCELAIN ROSE LARGE ,1814.8,1508,93,54,1.203448275862069
22841,ROUND CAKE TIN VINTAGE GREEN,1813.91,227,98,82,7.9907929515418505
22176,BLUE OWL SOFT TOY,1811.2200000000003,591,151,85,3.0646700507614217
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1810.19,1417,178,82,1.2774805928016937
21384,IVORY HANGING DECORATION  BUTTERFLY,1810.1899999999998,1917,150,99,0.9442827334376629
21829,DINOSAUR KEYRINGS ASSORTED,1809.4599999999998,8372,240,132,0.2161323459149546
21357,TOAST ITS - DINOSAUR,1809.01,1373,203,101,1.3175600873998543
21747,SMALL SKULL WINDMILL,1806.74,1564,99,60,1.1552046035805628
21519,GIN & TONIC DIET GREETING CARD ,1806.13,4159,314,118,0.43427025727338303
90167,BEADED LOVE HEART JEWELLERY SET,1801.17,2197,111,53,0.8198315885298134
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1800.24,2073,221,147,0.8684225759768451
21039,RED SPOTTY SHOPPING BAG,1798.04,686,116,80,2.6210495626822157
21468,BUTTERFLY CROCHET FOOD COVER,1796.66,523,78,56,3.435296367112811
22454,MEASURING TAPE RUSSIAN DOLL RED,1796.4200000000003,654,64,46,2.746819571865444
22807,SET OF 6 T-LIGHTS TOADSTOOLS,1795.7400000000002,594,110,70,3.0231313131313136
21508,VINTAGE KID DOLLY CARD ,1792.14,4300,334,152,0.41677674418604654
21556,CERAMIC STRAWBERRY MONEY BOX,1789.93,649,185,105,2.7579815100154086
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1787.98,1526,50,43,1.1716775884665793
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",1787.75,245,117,87,7.296938775510204
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,1784.9,592,81,50,3.015033783783784
84849D,HOT BATHS SOAP HOLDER,1782.93,1078,149,79,1.6539239332096476
85172,HYACINTH BULB T-LIGHT CANDLES,1778.8,3133,111,89,0.567762527928503
20729,RED SPOTTY CANDY BAG,1778.12,5262,121,39,0.33791714177118964
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1776.1200000000001,682,107,55,2.6042815249266864
21241,GREEN SPOTTY CUP,1774.72,2102,250,125,0.8443006660323502
22642,SET OF 4 NAPKIN CHARMS STARS   ,1769.96,727,92,80,2.434607977991747
20770,ABSTRACT CIRCLE JOURNAL ,1768.56,871,136,76,2.0304936854190583
21990,MODERN FLORAL STATIONERY SET,1765.78,821,144,54,2.1507673568818513
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1764.0,966,44,37,1.826086956521739
72799E,IVORY PILLAR CANDLE SILVER FLOCK,1761.5800000000002,807,109,78,2.1828748451053284
22754,SMALL RED BABUSHKA NOTEBOOK ,1760.62,2029,244,150,0.8677279448003943
22154,ANGEL DECORATION 3 BUTTONS ,1759.96,4136,173,109,0.4255222437137331
21680,WOODLAND  STICKERS,1757.6399999999999,2059,172,82,0.8536376881981543
21642,ASSORTED TUTTI FRUTTI PEN,1753.6399999999999,1949,154,81,0.8997639815289892
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1752.5800000000002,564,120,72,3.107411347517731
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1750.97,1071,105,71,1.6348926237161532
21705,BAG 500g SWIRLY MARBLES,1748.49,1104,91,66,1.5837771739130435
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,1747.9399999999998,896,78,64,1.9508258928571427
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",1746.78,219,61,16,7.976164383561644
21780,MA CAMPAGNE 4 DRAWER WALL SHELF,1745.8500000000001,203,32,17,8.60024630541872
85060,WOOD FAN WITH FLOWER DESIGN,1745.62,1448,87,53,1.205538674033149
21533,RETROSPOT LARGE MILK JUG,1742.37,347,110,80,5.021239193083574
21760,FRENCH STYLE WALL DRESSER,1740.0,15,12,12,116.0
22844,VINTAGE CREAM DOG FOOD CONTAINER,1733.76,198,83,64,8.756363636363636
79323S, SILVER CHERRY LIGHTS,1732.3000000000002,274,44,31,6.3222627737226285
35001G,HAND OPEN SHAPE GOLD,1728.76,560,75,28,3.0870714285714285
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1727.8500000000001,792,107,68,2.181628787878788
22231,JIGSAW TREE WITH BIRDHOUSE,1725.36,1165,158,89,1.4809957081545064
22500,SET OF 2 TINS JARDIN DE PROVENCE,1719.8600000000001,340,106,86,5.058411764705883
22354,RETRO SPOT PADDED SEAT CUSHION,1718.93,475,56,45,3.6188000000000002
21895,POTTING SHED SOW 'N' GROW SET,1718.63,555,85,61,3.096630630630631
22180,RETROSPOT LAMP,1717.25,163,69,50,10.535276073619633
21788,KIDS RAIN MAC BLUE,1716.25,2106,122,90,0.8149335232668566
79320, FLAMINGO LIGHTS,1715.18,356,56,30,4.817921348314607
20990,SPRING FLOWER CHOPSTICKS SET/5,1706.1399999999999,895,103,54,1.9063016759776534
22419,LIPSTICK PEN RED,1697.67,3720,253,116,0.45636290322580647
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1697.13,312,83,45,5.439519230769231
22270,HAPPY EASTER HANGING DECORATION,1696.47,442,100,77,3.8381674208144796
22198,"POPCORN HOLDER , LARGE",1696.21,1008,92,52,1.682748015873016
84795A,PASTEL STRIPE HAMMOCK ,1696.02,208,70,34,8.153942307692308
22313,OFFICE MUG WARMER PINK,1690.39,457,76,43,3.698884026258206
72799F,IVORY PILLAR CANDLE GOLD FLOCK,1688.98,990,77,52,1.706040404040404
21786,RAIN HAT WITH RED SPOTS,1688.2,4457,157,65,0.37877496073592104
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1687.61,411,106,82,4.10610705596107
85221,ASSORTED COLOUR SILK COIN PURSE,1685.46,3558,47,35,0.4737099494097808
22046,TEA PARTY  WRAPPING PAPER ,1684.5,4125,133,105,0.4083636363636364
22066,LOVE HEART TRINKET POT,1684.35,1196,138,101,1.4083193979933109
22454,MEASURING TAPE BABUSHKA RED,1683.65,595,84,59,2.8296638655462187
22732,3D VINTAGE CHRISTMAS STICKERS ,1682.01,1149,127,81,1.4638903394255876
85199L,LARGE HANGING IVORY & RED WOOD BIRD,1680.72,2568,183,100,0.6544859813084112
22428,ENAMEL FIRE BUCKET CREAM,1678.8700000000001,233,87,67,7.205450643776825
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1678.7800000000002,743,121,77,2.259461641991925
21813,GARLAND WITH STARS AND BELLS,1677.23,293,85,45,5.724334470989761
22155,STAR DECORATION RUSTIC,1677.09,3774,213,118,0.44437996820349757
21041,RED RETROSPOT OVEN GLOVE DOUBLE,1675.38,526,120,62,3.185133079847909
22142,CHRISTMAS CRAFT WHITE FAIRY ,1672.0,1159,149,111,1.4426229508196722
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,1669.2800000000002,702,127,87,2.3778917378917384
84510A,SET OF 4 ENGLISH ROSE COASTERS,1668.8899999999999,1235,241,118,1.351327935222672
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1667.6200000000001,175,54,13,9.529257142857144
20684,STRAWBERRY DREAM CHILDS UMBRELLA,1663.06,504,145,97,3.299722222222222
21224,SET/4 SKULL BADGES,1659.45,1291,155,98,1.2853989155693262
21789,KIDS RAIN MAC PINK,1657.99,2022,129,92,0.819975272007913
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,1655.74,965,156,93,1.7157927461139897
84356,POMPOM CURTAIN,1653.8400000000001,327,52,34,5.057614678899083
21693,SMALL HAMMERED SILVER CANDLEPOT ,1649.89,544,76,53,3.032886029411765
22478,BIRDHOUSE GARDEN MARKER ,1649.07,1241,181,126,1.3288235294117647
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1648.3300000000002,508,129,71,3.244744094488189
84507B,STRIPES DESIGN MONKEY DOLL,1645.3,1310,93,46,1.2559541984732825
22907,PACK OF 20 NAPKINS PANTRY DESIGN,1644.6899999999998,2154,168,134,0.7635515320334261
21917,SET 12 KIDS  WHITE CHALK STICKS,1643.8,3901,251,154,0.42137913355549855
21645,ASSORTED TUTTI FRUTTI ROUND BOX,1642.65,969,133,85,1.695201238390093
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1640.1200000000001,697,82,52,2.3531133428981352
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,1639.8,700,54,31,2.3425714285714285
85132B,CHARLIE AND LOLA TABLE TINS,1639.73,393,51,34,4.172340966921119
21445,12 PINK ROSE PEG PLACE SETTINGS,1639.73,1321,127,76,1.2412793338380015
21696,SMALL SILVER TRELLIS CANDLEPOT,1637.7500000000002,544,78,60,3.010569852941177
21541,DINOSAURS WATER TRANSFER TATTOOS ,1636.24,1907,201,119,0.8580178290508652
21280,VINTAGE KITCHEN PRINT VEGETABLES,1634.69,3268,58,35,0.5002111383108935
22152,PLACE SETTING WHITE STAR,1634.44,3924,141,98,0.4165239551478084
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1630.51,383,105,68,4.257206266318538
21593,SWALLOW CIGAR BOX MATCHES ,1629.31,1391,94,69,1.1713227893601725
21283,NATURAL BARK CANDLE SMALL,1629.2,512,81,59,3.18203125
22081,RIBBON REEL FLORA + FAUNA ,1629.01,929,174,111,1.7535091496232509
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1627.3799999999999,1822,172,110,0.8931833150384193
