InvoiceNo,InvoiceValue,TotalItems,UniqueProducts,CustomerID,Country,InvoiceDate
494160,368.1,168,2,18061.0,United Kingdom,2010-01-11 16:42:00
494161,833.94,198,9,16019.0,United Kingdom,2010-01-11 17:13:00
494163,95.2,32,2,13433.0,United Kingdom,2010-01-12 08:59:00
494164,24.45,3,2,17961.0,United Kingdom,2010-01-12 09:24:00
494165,235.8,84,2,15380.0,United Kingdom,2010-01-12 09:25:00
494166,1923.2,470,240,,United Kingdom,2010-01-12 09:47:00
494167,133.51999999999998,32,6,14867.0,United Kingdom,2010-01-12 09:48:00
494169,163.4,68,4,15186.0,United Kingdom,2010-01-12 10:14:00
494170,484.53999999999996,134,12,12600.0,Germany,2010-01-12 10:36:00
494206,495.0,300,2,12939.0,United Kingdom,2010-01-12 11:27:00
494207,293.35,133,11,16841.0,United Kingdom,2010-01-12 11:32:00
494208,137.7,78,37,17945.0,United Kingdom,2010-01-12 11:33:00
494209,260.15,95,11,14239.0,United Kingdom,2010-01-12 11:33:00
494210,731.52,192,1,15299.0,United Kingdom,2010-01-12 11:34:00
494211,120.7,74,8,17945.0,United Kingdom,2010-01-12 11:36:00
494212,677.77,337,49,15002.0,United Kingdom,2010-01-12 11:40:00
494213,101.95,92,26,17945.0,United Kingdom,2010-01-12 11:40:00
494214,1579.72,818,60,12623.0,Germany,2010-01-12 11:45:00
494216,446.1,866,3,16422.0,United Kingdom,2010-01-12 11:57:00
494217,308.24,88,4,16525.0,United Kingdom,2010-01-12 12:12:00
494218,204.28,77,36,17841.0,United Kingdom,2010-01-12 12:29:00
494227,658.95,379,32,13622.0,United Kingdom,2010-01-12 13:22:00
494228,285.83,191,21,14861.0,United Kingdom,2010-01-12 13:39:00
494229,1218.8,719,18,16779.0,United Kingdom,2010-01-12 13:54:00
494230,32.5,6,5,17961.0,United Kingdom,2010-01-12 14:08:00
494231,6.6,4,3,,United Kingdom,2010-01-12 14:09:00
494233,1254.56,1301,52,15093.0,United Kingdom,2010-01-12 14:33:00
494234,5.0,1,1,12549.0,USA,2010-01-12 15:01:00
494235,643.5,370,17,14225.0,United Kingdom,2010-01-12 15:02:00
494236,120.0,96,2,14241.0,United Kingdom,2010-01-12 15:11:00
494237,219.89000000000001,114,24,15550.0,United Kingdom,2010-01-12 15:27:00
494239,567.04,386,134,14081.0,United Kingdom,2010-01-12 15:48:00
494240,665.1,178,20,16858.0,United Kingdom,2010-01-12 15:50:00
494241,326.98,182,16,17165.0,United Kingdom,2010-01-12 15:50:00
494243,18532.3,7782,44,18102.0,United Kingdom,2010-01-12 15:57:00
494244,6711.0,4980,18,18102.0,United Kingdom,2010-01-12 16:02:00
494245,23.6,8,4,,United Kingdom,2010-01-12 16:10:00
494246,36.25,15,5,17352.0,United Kingdom,2010-01-12 16:13:00
494264,393.07,301,39,17576.0,United Kingdom,2010-01-12 16:55:00
494267,363.12,118,69,14606.0,United Kingdom,2010-01-12 17:15:00
494268,306.3,160,16,12649.0,Germany,2010-01-12 17:24:00
494269,334.99,369,22,12820.0,United Kingdom,2010-01-13 08:58:00
494272,321.44,298,21,15358.0,United Kingdom,2010-01-13 09:53:00
494275,534.6,144,11,15497.0,United Kingdom,2010-01-13 10:21:00
494276,305.1,138,7,17679.0,United Kingdom,2010-01-13 10:29:00
494277,1335.92,804,5,14063.0,United Kingdom,2010-01-13 10:32:00
494278,708.2,372,11,13162.0,United Kingdom,2010-01-13 10:40:00
494280,854.35,343,33,12682.0,France,2010-01-13 10:43:00
494281,317.64,244,2,13798.0,United Kingdom,2010-01-13 10:52:00
494327,430.83,165,8,13576.0,United Kingdom,2010-01-13 11:57:00
494335,288.85,151,17,14092.0,United Kingdom,2010-01-13 12:21:00
494336,332.7,462,11,14137.0,United Kingdom,2010-01-13 12:30:00
494338,403.06,234,8,15311.0,United Kingdom,2010-01-13 12:40:00
494339,530.34,432,38,14154.0,United Kingdom,2010-01-13 12:47:00
494342,177.9,42,4,14826.0,United Kingdom,2010-01-13 13:08:00
494343,143.22,53,15,15456.0,United Kingdom,2010-01-13 13:22:00
494344,89.32,60,5,16585.0,United Kingdom,2010-01-13 13:31:00
494345,374.11,221,21,15755.0,United Kingdom,2010-01-13 13:55:00
494348,546.95,1,1,14156.0,EIRE,2010-01-13 14:25:00
494349,117.80000000000001,64,14,15015.0,United Kingdom,2010-01-13 14:32:00
494350,17.45,5,5,,United Kingdom,2010-01-13 14:37:00
494351,354.45,1,1,14277.0,France,2010-01-13 14:48:00
494354,1273.5,587,34,15513.0,United Kingdom,2010-01-13 14:59:00
494357,1383.41,512,36,12647.0,Germany,2010-01-13 15:06:00
494359,366.23,260,81,17962.0,United Kingdom,2010-01-13 15:24:00
494362,117.28,44,18,17757.0,United Kingdom,2010-01-13 15:56:00
494364,748.91,540,45,14146.0,United Kingdom,2010-01-13 16:04:00
494378,3163.8,605,337,,United Kingdom,2010-01-13 17:03:00
494379,2300.09,523,264,,United Kingdom,2010-01-13 17:08:00
494381,2774.61,754,272,,United Kingdom,2010-01-13 17:44:00
494382,1823.1299999999999,407,218,,United Kingdom,2010-01-13 17:51:00
494383,179.7,50,2,13929.0,United Kingdom,2010-01-14 07:25:00
494384,381.66,228,25,16304.0,United Kingdom,2010-01-14 08:30:00
494385,486.64,296,25,18268.0,United Kingdom,2010-01-14 09:33:00
494386,3447.01,995,332,,United Kingdom,2010-01-14 09:41:00
494387,2045.8899999999999,464,254,,United Kingdom,2010-01-14 09:46:00
494389,480.47,243,29,13152.0,United Kingdom,2010-01-14 10:01:00
494390,520.24,524,27,18041.0,United Kingdom,2010-01-14 10:04:00
494391,164.34,172,12,13787.0,United Kingdom,2010-01-14 10:13:00
494392,129.09,51,6,16414.0,United Kingdom,2010-01-14 10:21:00
494394,274.2,158,15,15312.0,United Kingdom,2010-01-14 10:25:00
494395,940.3000000000001,452,54,14256.0,United Kingdom,2010-01-14 10:35:00
494416,371.47,238,23,17469.0,United Kingdom,2010-01-14 10:56:00
494419,39.8,4,1,15903.0,United Kingdom,2010-01-14 10:57:00
494429,141.6,32,1,16660.0,United Kingdom,2010-01-14 11:09:00
494432,1240.0,800,8,13694.0,United Kingdom,2010-01-14 11:43:00
494433,244.8,96,1,14423.0,United Kingdom,2010-01-14 11:49:00
494434,302.15000000000003,83,18,18134.0,United Kingdom,2010-01-14 11:59:00
494435,201.05,72,16,14590.0,United Kingdom,2010-01-14 12:00:00
494436,419.65,197,16,16013.0,United Kingdom,2010-01-14 12:09:00
494437,222.85,117,22,14466.0,United Kingdom,2010-01-14 12:11:00
494439,328.5,110,4,12931.0,United Kingdom,2010-01-14 12:30:00
494440,290.72,120,16,17850.0,United Kingdom,2010-01-14 12:46:00
494441,182.46,96,12,13491.0,United Kingdom,2010-01-14 13:00:00
494442,671.93,325,40,12644.0,Germany,2010-01-14 13:02:00
494443,269.53,89,43,15898.0,United Kingdom,2010-01-14 13:03:00
494445,280.82,118,16,17850.0,United Kingdom,2010-01-14 13:14:00
494447,354.66,148,17,17496.0,United Kingdom,2010-01-14 13:36:00
494450,22.5,5,1,12346.0,United Kingdom,2010-01-14 13:50:00
494451,351.42,103,49,14527.0,United Kingdom,2010-01-14 13:50:00
494454,127.7,42,8,15605.0,United Kingdom,2010-01-14 14:03:00
494455,532.1,176,20,17850.0,United Kingdom,2010-01-14 14:06:00
494456,290.63,231,17,13233.0,United Kingdom,2010-01-14 14:10:00
494458,15.0,12,1,14667.0,United Kingdom,2010-01-14 14:15:00
494459,910.85,371,47,14667.0,United Kingdom,2010-01-14 14:18:00
494467,442.93,200,39,15046.0,United Kingdom,2010-01-14 14:29:00
494468,343.2,156,19,13050.0,United Kingdom,2010-01-14 14:32:00
494469,429.64,284,10,16210.0,United Kingdom,2010-01-14 14:41:00
494470,130.8,24,1,12748.0,United Kingdom,2010-01-14 14:41:00
494471,1636.17,649,117,13680.0,United Kingdom,2010-01-14 14:48:00
494473,859.27,487,42,17508.0,Greece,2010-01-14 14:53:00
494475,125.97,75,19,17377.0,United Kingdom,2010-01-14 15:10:00
494476,367.68,344,11,15222.0,United Kingdom,2010-01-14 15:24:00
494478,975.76,396,20,14062.0,United Kingdom,2010-01-14 15:41:00
494479,848.17,516,74,17032.0,United Kingdom,2010-01-14 15:47:00
494480,844.6,310,88,15768.0,United Kingdom,2010-01-14 16:16:00
494481,532.1,176,20,17850.0,United Kingdom,2010-01-14 16:24:00
494482,1106.42,867,39,13983.0,United Kingdom,2010-01-14 16:24:00
494483,939.4,202,36,13562.0,United Kingdom,2010-01-14 16:33:00
494484,327.19,325,18,17754.0,United Kingdom,2010-01-14 16:45:00
494490,498.12,170,20,17850.0,United Kingdom,2010-01-14 17:20:00
494495,2336.36,537,284,,United Kingdom,2010-01-14 17:43:00
494498,12.6,6,1,13360.0,United Kingdom,2010-01-14 17:59:00
494499,470.22,158,20,17850.0,United Kingdom,2010-01-14 18:03:00
494503,485.52000000000004,160,20,17850.0,United Kingdom,2010-01-14 18:56:00
494504,93.47,177,6,17848.0,United Kingdom,2010-01-14 19:10:00
494505,169.33,75,10,13711.0,United Kingdom,2010-01-14 19:20:00
494506,439.62,146,20,17850.0,United Kingdom,2010-01-14 19:36:00
494507,274.63,126,29,15031.0,United Kingdom,2010-01-14 19:50:00
494508,113.80000000000001,68,4,16353.0,United Kingdom,2010-01-15 08:13:00
494509,45.6,48,2,16353.0,United Kingdom,2010-01-15 08:14:00
494510,439.62,146,20,17850.0,United Kingdom,2010-01-15 08:59:00
494511,1075.27,479,57,12431.0,Belgium,2010-01-15 09:04:00
494512,301.6,114,17,14755.0,United Kingdom,2010-01-15 09:10:00
494513,45.0,3,1,12431.0,Belgium,2010-01-15 09:37:00
494514,694.2,224,20,17850.0,United Kingdom,2010-01-15 10:14:00
494515,2370.78,3130,20,13694.0,United Kingdom,2010-01-15 10:24:00
494516,306.40000000000003,186,21,14136.0,United Kingdom,2010-01-15 10:29:00
494518,330.0,200,2,16029.0,United Kingdom,2010-01-15 10:37:00
494529,280.05,165,13,15738.0,United Kingdom,2010-01-15 10:45:00
494533,137.1,50,5,18065.0,United Kingdom,2010-01-15 10:47:00
494585,7.1,5,5,15359.0,United Kingdom,2010-01-15 11:30:00
494586,244.19,83,40,18106.0,United Kingdom,2010-01-15 11:36:00
494587,60.120000000000005,36,15,18106.0,United Kingdom,2010-01-15 11:40:00
494588,347.0,174,3,17681.0,United Kingdom,2010-01-15 11:53:00
494589,482.8,162,20,17850.0,United Kingdom,2010-01-15 11:56:00
494590,2.95,1,1,12755.0,Japan,2010-01-15 11:57:00
494591,89.25,16,2,12789.0,Netherlands,2010-01-15 12:06:00
494594,316.25,107,10,15771.0,United Kingdom,2010-01-15 12:14:00
494603,193.68,122,10,16452.0,United Kingdom,2010-01-15 12:22:00
494605,120.95,13,5,13821.0,United Kingdom,2010-01-15 12:28:00
494606,347.34000000000003,230,24,15607.0,United Kingdom,2010-01-15 12:38:00
494607,91.5,30,2,16858.0,United Kingdom,2010-01-15 12:43:00
494608,521.9,168,20,17850.0,United Kingdom,2010-01-15 12:51:00
494609,7.1,4,4,,United Kingdom,2010-01-15 13:06:00
494611,79.19999999999999,48,1,12649.0,Germany,2010-01-15 13:14:00
494612,148.15,61,11,15311.0,United Kingdom,2010-01-15 13:15:00
494613,361.81,227,23,14324.0,United Kingdom,2010-01-15 13:31:00
494614,506.6,166,20,17850.0,United Kingdom,2010-01-15 13:32:00
494615,1.25,1,1,,United Kingdom,2010-01-15 13:41:00
494616,110.72,84,9,17364.0,United Kingdom,2010-01-15 14:27:00
494617,290.0,76,10,13319.0,United Kingdom,2010-01-15 14:40:00
494618,230.48000000000002,123,15,17871.0,United Kingdom,2010-01-15 14:48:00
494619,738.1800000000001,262,32,12631.0,Finland,2010-01-15 14:50:00
494620,208.1,156,13,17227.0,United Kingdom,2010-01-15 15:05:00
494621,195.2,91,19,15059.0,United Kingdom,2010-01-15 15:13:00
494622,54.22,26,16,12860.0,United Kingdom,2010-01-15 15:22:00
494623,175.37,75,11,15393.0,United Kingdom,2010-01-15 15:27:00
494624,158.9,102,11,17454.0,United Kingdom,2010-01-15 15:40:00
494625,203.78,182,44,17851.0,United Kingdom,2010-01-15 15:47:00
494627,83.4,68,4,15224.0,United Kingdom,2010-01-15 16:14:00
494630,244.2,181,7,12813.0,Netherlands,2010-01-15 16:52:00
494632,306.3,154,20,15633.0,United Kingdom,2010-01-15 16:53:00
494634,214.0,253,16,15489.0,United Kingdom,2010-01-15 16:58:00
494635,226.49,119,13,15945.0,United Kingdom,2010-01-15 17:36:00
494636,224.09,101,34,16335.0,United Kingdom,2010-01-17 10:27:00
494637,110.43,59,20,14451.0,United Kingdom,2010-01-17 10:35:00
494638,245.82,87,36,16782.0,United Kingdom,2010-01-17 11:03:00
494639,975.0,647,43,14421.0,United Kingdom,2010-01-17 11:30:00
494640,382.44,423,41,17801.0,United Kingdom,2010-01-17 11:31:00
494641,1568.87,515,5,15413.0,United Kingdom,2010-01-17 11:33:00
494642,521.9,168,20,17850.0,United Kingdom,2010-01-17 11:35:00
494643,1936.74,1955,15,13694.0,United Kingdom,2010-01-17 11:55:00
494644,502.59,382,121,16595.0,United Kingdom,2010-01-17 12:12:00
494645,242.5,133,17,16017.0,United Kingdom,2010-01-17 12:17:00
494646,136.8,68,4,13907.0,United Kingdom,2010-01-17 12:22:00
494647,1185.81,508,24,17920.0,United Kingdom,2010-01-17 12:25:00
494648,454.90000000000003,150,20,17850.0,United Kingdom,2010-01-17 12:26:00
494649,156.32999999999998,75,12,17969.0,United Kingdom,2010-01-17 12:28:00
494651,635.6,312,43,16510.0,United Kingdom,2010-01-17 12:30:00
494652,560.23,155,37,14527.0,United Kingdom,2010-01-17 12:40:00
494653,400.8,328,23,14420.0,United Kingdom,2010-01-17 12:41:00
494654,587.52,276,7,13777.0,United Kingdom,2010-01-17 12:42:00
494655,240.0,112,14,17850.0,United Kingdom,2010-01-17 12:55:00
494656,294.4,120,15,17850.0,United Kingdom,2010-01-17 13:14:00
494657,101.3,113,14,16524.0,United Kingdom,2010-01-17 13:16:00
494658,134.73,52,25,13782.0,United Kingdom,2010-01-17 13:29:00
494659,383.5,138,18,17850.0,United Kingdom,2010-01-17 13:41:00
494660,185.8,138,27,13831.0,United Kingdom,2010-01-17 13:55:00
494661,150.18,70,28,13634.0,United Kingdom,2010-01-17 14:07:00
494662,377.32,314,32,13004.0,United Kingdom,2010-01-17 14:10:00
494663,239.84,88,12,16166.0,United Kingdom,2010-01-17 14:16:00
494664,443.83000000000004,195,22,17213.0,United Kingdom,2010-01-17 14:50:00
494665,474.48,287,21,16434.0,United Kingdom,2010-01-17 14:51:00
494666,1232.88,660,132,13869.0,United Kingdom,2010-01-17 14:53:00
494667,206.4,48,4,15223.0,United Kingdom,2010-01-17 14:54:00
494668,178.0,140,17,13616.0,United Kingdom,2010-01-17 14:56:00
494669,146.81,75,16,15916.0,United Kingdom,2010-01-17 15:02:00
494670,608.75,363,36,13178.0,United Kingdom,2010-01-17 15:22:00
494671,185.7,210,7,14560.0,United Kingdom,2010-01-17 15:46:00
494672,151.49,39,13,14404.0,United Kingdom,2010-01-17 15:46:00
494673,514.81,325,16,15311.0,United Kingdom,2010-01-17 15:52:00
494674,149.01,53,43,14606.0,United Kingdom,2010-01-17 16:01:00
494675,29.95,1,1,,United Kingdom,2010-01-17 16:05:00
494676,135.65,28,19,17591.0,United Kingdom,2010-01-17 16:09:00
494677,202.35000000000002,79,13,14892.0,United Kingdom,2010-01-18 08:58:00
494678,3151.0,3160,15,16684.0,United Kingdom,2010-01-18 09:12:00
494679,299.49,215,24,12877.0,United Kingdom,2010-01-18 10:23:00
494680,263.83000000000004,105,15,17343.0,United Kingdom,2010-01-18 10:29:00
494681,369.44,166,19,14441.0,United Kingdom,2010-01-18 10:40:00
494682,356.61,155,42,14754.0,United Kingdom,2010-01-18 11:04:00
494683,226.08,138,28,15747.0,United Kingdom,2010-01-18 11:21:00
494684,112.95,51,8,15795.0,United Kingdom,2010-01-18 11:31:00
494685,2490.99,484,268,,United Kingdom,2010-01-18 11:39:00
494686,206.44,48,17,15039.0,United Kingdom,2010-01-18 11:49:00
494687,83.4,12,1,15039.0,United Kingdom,2010-01-18 11:56:00
494732,658.73,351,39,16670.0,United Kingdom,2010-01-18 12:27:00
494762,181.44,102,35,17841.0,United Kingdom,2010-01-18 12:36:00
494768,297.32,474,20,18057.0,United Kingdom,2010-01-18 12:42:00
494778,305.44,152,57,14461.0,United Kingdom,2010-01-18 12:48:00
494779,205.92000000000002,146,28,18041.0,United Kingdom,2010-01-18 12:55:00
494780,838.75,193,27,14442.0,Channel Islands,2010-01-18 12:59:00
494781,6.75,1,1,,United Kingdom,2010-01-18 13:12:00
494782,3213.7,704,368,,United Kingdom,2010-01-18 13:15:00
494783,482.40000000000003,272,25,17581.0,United Kingdom,2010-01-18 13:16:00
494784,2222.2,531,228,,United Kingdom,2010-01-18 13:20:00
494785,370.02,478,18,17966.0,United Kingdom,2010-01-18 13:24:00
494786,1385.23,294,183,,United Kingdom,2010-01-18 13:24:00
494787,203.48,117,47,15164.0,United Kingdom,2010-01-18 13:34:00
494788,11.9,2,1,17966.0,United Kingdom,2010-01-18 13:36:00
494789,125.63000000000001,49,7,14949.0,United Kingdom,2010-01-18 13:47:00
494790,213.53,93,9,17048.0,United Kingdom,2010-01-18 13:55:00
494792,235.89000000000001,147,26,13173.0,United Kingdom,2010-01-18 14:04:00
494794,291.5,142,19,13037.0,United Kingdom,2010-01-18 14:11:00
494795,189.3,54,15,13110.0,United Kingdom,2010-01-18 14:14:00
494797,176.35,54,37,18036.0,United Kingdom,2010-01-18 14:23:00
494798,366.35,152,20,17773.0,United Kingdom,2010-01-18 14:32:00
494799,443.13,443,23,16954.0,United Kingdom,2010-01-18 14:49:00
494803,196.52,108,38,15005.0,United Kingdom,2010-01-18 15:03:00
494804,463.0,322,31,15298.0,United Kingdom,2010-01-18 15:10:00
494805,7.5,2,1,18037.0,United Kingdom,2010-01-18 15:14:00
494807,60.959999999999994,84,6,15375.0,United Kingdom,2010-01-18 15:38:00
494808,223.54,120,42,17231.0,United Kingdom,2010-01-18 16:09:00
494809,8.5,1,1,17231.0,United Kingdom,2010-01-18 16:15:00
494811,250.15,132,62,14343.0,United Kingdom,2010-01-18 16:47:00
494814,3354.23,907,343,,United Kingdom,2010-01-19 09:05:00
494815,246.75,127,14,15697.0,United Kingdom,2010-01-19 09:10:00
494816,76.74000000000001,58,6,16867.0,United Kingdom,2010-01-19 09:11:00
494817,226.62,522,7,16287.0,United Kingdom,2010-01-19 09:46:00
494818,80.8,36,5,15198.0,United Kingdom,2010-01-19 10:01:00
494819,320.7,74,11,13074.0,United Kingdom,2010-01-19 10:07:00
494823,100.8,96,3,16353.0,United Kingdom,2010-01-19 10:35:00
494827,332.5,210,12,15623.0,United Kingdom,2010-01-19 10:41:00
494836,205.70000000000002,114,13,13462.0,United Kingdom,2010-01-19 10:45:00
494847,154.82999999999998,201,9,13877.0,United Kingdom,2010-01-19 10:53:00
494860,211.95,95,23,12470.0,Unspecified,2010-01-19 11:01:00
494866,646.25,636,55,16253.0,United Kingdom,2010-01-19 11:20:00
494867,270.8,94,25,17769.0,United Kingdom,2010-01-19 11:33:00
494868,1537.31,421,37,17706.0,United Kingdom,2010-01-19 12:13:00
494870,663.85,418,136,15998.0,United Kingdom,2010-01-19 12:15:00
494871,740.76,340,24,17706.0,United Kingdom,2010-01-19 12:17:00
494872,286.43,85,17,14715.0,United Kingdom,2010-01-19 12:18:00
494873,715.5,307,43,12589.0,France,2010-01-19 12:26:00
494874,346.36,220,4,16087.0,United Kingdom,2010-01-19 12:30:00
494875,4448.09,3373,52,17511.0,United Kingdom,2010-01-19 12:31:00
494876,155.55,45,5,15465.0,United Kingdom,2010-01-19 12:34:00
494878,113.28,56,6,16596.0,United Kingdom,2010-01-19 12:39:00
494887,196.64999999999998,91,4,14525.0,United Kingdom,2010-01-19 12:50:00
494888,45.0,36,1,16027.0,United Kingdom,2010-01-19 12:53:00
494889,266.05,136,41,14472.0,United Kingdom,2010-01-19 13:09:00
494890,91.15,45,23,13555.0,United Kingdom,2010-01-19 13:20:00
494891,1130.22,391,65,12733.0,USA,2010-01-19 13:23:00
494892,8.7,6,1,12748.0,United Kingdom,2010-01-19 13:27:00
494893,940.74,348,49,14156.0,EIRE,2010-01-19 13:31:00
494894,279.0,60,2,18229.0,United Kingdom,2010-01-19 13:33:00
494895,724.13,315,38,13555.0,United Kingdom,2010-01-19 13:33:00
494896,360.87,221,18,16156.0,United Kingdom,2010-01-19 14:02:00
494897,537.78,334,31,12437.0,France,2010-01-19 14:16:00
494898,122.7,138,9,14413.0,United Kingdom,2010-01-19 14:27:00
494899,72.0,4,1,12437.0,France,2010-01-19 14:37:00
494900,684.48,326,16,15311.0,United Kingdom,2010-01-19 14:41:00
494904,310.26000000000005,232,22,13315.0,United Kingdom,2010-01-19 15:34:00
494905,200.18,232,15,17245.0,United Kingdom,2010-01-19 15:39:00
494906,267.61,241,23,15984.0,United Kingdom,2010-01-19 15:45:00
494908,152.64,144,1,17307.0,United Kingdom,2010-01-19 16:38:00
494912,1376.46,707,30,16705.0,United Kingdom,2010-01-19 17:03:00
494913,170.15,67,15,17576.0,United Kingdom,2010-01-19 17:03:00
494914,771.6410000000001,538,20,16705.0,United Kingdom,2010-01-19 17:04:00
494915,948.44,607,70,13564.0,United Kingdom,2010-01-19 17:12:00
494916,171.17,102,31,17963.0,United Kingdom,2010-01-19 17:25:00
494917,183.20000000000002,90,30,14983.0,United Kingdom,2010-01-19 17:32:00
494918,7986.860000000001,1428,384,,United Kingdom,2010-01-19 17:49:00
494919,1352.4,1432,9,17404.0,Sweden,2010-01-20 08:27:00
494920,35.72,28,3,13457.0,United Kingdom,2010-01-20 08:48:00
494921,323.0,36,5,13397.0,United Kingdom,2010-01-20 09:50:00
494922,282.33,168,16,12987.0,United Kingdom,2010-01-20 09:57:00
494930,480.0,1200,5,13027.0,United Kingdom,2010-01-20 10:41:00
494931,1135.01,537,28,17920.0,United Kingdom,2010-01-20 10:42:00
494946,524.9399999999999,348,27,16727.0,United Kingdom,2010-01-20 10:48:00
494966,278.16999999999996,123,16,14680.0,United Kingdom,2010-01-20 11:01:00
494971,221.32,172,3,14156.0,EIRE,2010-01-20 11:05:00
494987,777.53,400,46,18223.0,United Kingdom,2010-01-20 11:31:00
494989,331.41,119,72,14556.0,United Kingdom,2010-01-20 11:49:00
494990,322.29,283,22,14388.0,United Kingdom,2010-01-20 11:54:00
494991,211.85,115,26,17220.0,United Kingdom,2010-01-20 11:57:00
494993,133.25,93,20,17220.0,United Kingdom,2010-01-20 12:05:00
494994,216.0,32,4,13668.0,United Kingdom,2010-01-20 12:06:00
494995,301.58,288,27,17356.0,United Kingdom,2010-01-20 12:14:00
494996,133.8,44,6,17794.0,United Kingdom,2010-01-20 12:17:00
494997,228.96,216,1,17307.0,United Kingdom,2010-01-20 12:17:00
495009,171.45999999999998,315,14,15812.0,United Kingdom,2010-01-20 12:33:00
495010,181.45,53,11,15191.0,United Kingdom,2010-01-20 12:35:00
495011,161.3,108,10,15191.0,United Kingdom,2010-01-20 12:35:00
495013,22.94,12,12,,United Kingdom,2010-01-20 13:07:00
495016,516.89,382,89,14649.0,United Kingdom,2010-01-20 13:10:00
495020,846.46,299,47,16200.0,United Kingdom,2010-01-20 13:24:00
495022,9.7,2,2,16200.0,United Kingdom,2010-01-20 13:26:00
